,label,full_text
12042,1,jazz jumbo dick corporation making bitch tap since
12043,1,jealous bitch tryna turn lick live see shit
12044,1,jealous bitch smh
12045,1,jealous nigga usually send hate threw bitch
12046,1,jealousy bitch
12047,1,jealousy make bitch anything thirst make nigga anything
12048,1,jean skirt hoe
12049,1,jenna came one pair shoe took two pair amp four shirt case retarded going work lol
12050,1,jenna played weeknd amp mac looked u like theeeese bitch
12051,1,jenna stay pimpin hoe
12052,1,jennifer lawrence nude sooooo trash im still smashin though doubt
12053,1,jessie andrew ha best girl girl scene porn love way make bitch cum
12054,1,jet lag bitch
12055,0,jeter almost broke yankee stadium
12056,0,jet trash
12057,1,jhene aiko shit spiteful side hoe even fine
12058,0,jihadi john beheader journalist foley sotloff wa arab charity collector http co rl f qv f via breitbartnews
12059,0,jihadi john ha struck prayer victim family bounty head time meet allah
12060,0,jihadi pop music debate yo bro hear latest abu yasser hit bro totally abu hajar fan undergroundculture
12061,0,jihadi propaganda ploy u gulf country publish pic pilot deflect sunni anger amp iran http co pfxyby c
12062,0,jihadi rehab need account unpleasant fact worst behavior attract participant http co njjga lq
12063,0,jihadi stream british isi fighter identified abu abdurahman al britani killed action http co ksowd rrck
12064,0,jihadis turn washington national cathedral mosque friday prayer http co ahp bp lnyhbt ccot teaparty gop tgdn
12065,0,jihadis running claim king saudi arabia died two day ago must bomb falling em r making em hallucinate
12066,0,jihadis betting public protest britain force uk gov anti isi coalition http co gjsmrfzwj
12067,0,jihadis circulating video killing boko haram nigerian pilot captured helicopter wa shoot
12068,0,jihadis claim shot iraq army mi attack helicopter beji amp identify pilot name rank
12069,0,jihadis identify man indonesia one carried massive suicide bombing speicher camp iraq http co h hjhynby
12070,0,jihadis keep prattling shot today think apache helicopter maybe wa mi
12071,0,jihadis seem upset location jedah conference saudi purpose isi
12072,0,jihadis specifically asking international school saudi targeted realthreat http co nv qbzaviv
12073,0,jihadis taunting america amp spreading paranoia tent appeared video daesh training camp near mosul http co gh ebbfb
12074,0,jindal seemed body experience enhanced special brownie http co w cyecqklo bj em stribpol mngop
12075,1,jk going pussy want love life seein scared shit
12076,0,joba chamberlain look like homeless guy contest yankee
12077,1,joe budden always flexin average twitter nigga wit pool party n bitch nigga compete wit otha rap nigga
12078,1,joe ripping nobel prize winner little bitch morningjoe
12079,1,joe young gone shoot bitch
12080,1,joes party got hoe always hot hell
12081,1,john kerry sellout http co sfirsvdy neverforget pussy screwed troop vietnam rewarded disgusting
12082,1,john legend showin country bitch song
12083,0,john mccain trash jay carny live cnn syria isi obama http co zt bktri
12084,1,johnathan martin straight pussy manup
12085,0,johnny manziel flipped somebody bird
12086,1,johnny rebel could nigger day http co jpkdkpbjxh
12087,1,johnny rebel quit bitchin nigger http co ucghry zge
12088,1,johnny punk bitch doe
12089,1,join crew bitch
12090,1,jon jones lost respect turned fight like bitch hope loses next fight jonnybones
12091,1,jon stewart take crack stupid teabagger moron rick perry gay alcoholism commments http co fqcwzhmjom
12092,0,jones iba ez gas giving earlier first half call ups get playing time yankee mlb
12093,1,jonica look like hoe th superior
12094,1,jordan watcha college fuckin bitch amp stuff ya know jordan alright seriously belief ichoosetobeabstinent
12095,0,jose soto reflection former gay teabagger http co xtmmuzyk
12096,0,josef pitted slight possibility make remaining lap highly doubt need yellow indyfest
12097,1,josh hoe
12098,0,j foot song trash loll
12099,1,jtfooooo pussy fleek
12100,1,juicy j say ratchet pussy remember
12101,1,julius pepper still seems retarded
12102,1,jump nd floor window cuz side bitch crib girl beatin door josh shaw
12103,1,jungle fever favorite movie dat white girl love dat colored man thang take hard deep drive dat girl daddy wild crazy
12104,1,junior still pussy
12105,1,jus nicca n
12106,1,jus need bad bitch thats gone always hold
12107,1,jus need nig mack wild win fk award tho
12108,1,jus tired tell nicca young thug wa gah yesterday nicca believe
12109,1,jus waking hearing lebron sheet dummy respect go get ya ring come back real admirable bitch
12110,1,juss got hoe free lop p http co tr b u
12111,1,young niggah wit promised future caseyveggies
12113,1,bc hair laid wuteva dont mean nothin yo shit got ta smell marvelous nigga want bitch smell like burnt weave
12114,1,issue attorney town mean bitch next time get trouble
12115,1,bought godsmack_music new release pussy whining stfu turnthatshituplouder godsmack
12116,1,called basketball player fade twitter cuz dat pussy nigguh live georgia come get bitch
12117,1,cause every party seen dont mean bad bitch
12118,1,cause got boyfriend mean still hoe hoe boyfriend
12119,0,cleaned fingernail knife hillbilly shanemoses
12120,1,cleaned bitch boyfriendstruck clean insideandout ram tookforever nofliter http co bvb lrishy
12121,1,cuz looked mean like hoe
12122,1,looking dick later cuz hoe
12123,1,offended word bitch looking something bitch
12124,1,dropped dat fine woman gingerdemoness ha da best chicken eva spectin lovin lady da colored thang
12125,0,got done taking photo brownie flowcity
12126,1,got chic rally parking lot bitch speeding parking lot almost hit niece
12127,1,got gym saw old black hoe coldest body hoe jerry curl like wa
12128,1,got rich took broke nigga bitch
12129,1,got shit bird blessed
12130,1,someone casually ask ff stood car r u fking serious foofighters bitch
12131,1,hand game zebra jack ass save u trouble watching
12132,0,hit flappy bird
12133,1,hold goin crib bitch
12134,0,case day get better wife rav flat redneck put inch rim go x
12135,0,killed bird stone thank god payed attention communication class work
12136,1,landed orlando flight wa bumpy bitch
12137,1,let know self conscious even pretty bitch
12138,1,like bitch typical shit stepping place elliptical shit wizard heart mythical shit watch mystical shit
12139,1,looked news story thought fucked kinda way hillbilly
12140,1,made test bitch
12141,1,might fuck yo main bitch dat feel http co oodbptgv n
12142,1,need bad bitch thats gone always hold
12143,1,need know pussy like one time fine
12144,1,life wan na see someone family feud look family member say horrible answer retarded
12145,1,ordered chinese food bitch bring cat
12146,1,passed ex neighborhood came across thought end wa side bitch
12147,0,posted photo yankee stadium http co yflu xh
12148,0,purchased first trenta iced coffee slippery slope
12149,1,read instagram profile luv grls princess birth bitch choice yeaaah youre cool tryhard loser
12150,1,remember standard becomes cool im gon na call lot staying quiet like bitch time
12151,1,said bye parkerwidly last time see bitch four month thankgod
12152,1,said cunt front old lady kinda froze yelled yeah tell cunt late life get adopted
12153,0,saw crow gallop across road mmkay wut
12154,1,saw lady look like honey boo boo mom goddamn bitch ugly
12155,1,saw baddest bitch life walking street aeropostale shirt prolly woulda gamed
12156,1,saw wat daddysammy car bitch
12158,1,seen dude wearing black white outfit pyrex short getting pussy tonight
12159,0,seen pic comparison lou holtz grandma beverly hillbilly stop cry tear unfathomable hilarity
12160,1,seen baddest bitch tower city heart got warm
12161,1,smile bitch love smiling
12162,1,smoked whole th reserve thanks niggah blakkhoodie_
12163,0,spoke w hispaniclinkns legend mentor charlie ericksen great catch w helped open door latino journos thankful
12165,1,started upgrade level dark elixer drill elixer wa bitch get
12166,1,stop hoe god dammit bitch hard
12167,0,stopped line room bealack still look like doo wop singer
12168,1,straight ignorant bitch wheretheyheadsat
12169,1,straight like chaser bitch wa solid five wedding day nigga
12170,1,tied right shoe driving freeway swag bitch know
12171,1,get u mad go search bar search stupid nigger amp hop somebody head mention lol stonethegreat
12172,1,touch jamaica tryna smoke two acre send nigguh makerr
12173,1,trynna bad bitch come thru
12174,1,unfollowed another crazy bitch next lol
12175,1,wait day get probation know bitch gon na moon im gon na come back earth
12176,1,watched scene zero dark thirty pop osama bitch u
12177,0,feeling totally useless world another baby bird found need tlc call drdolittle http co trwmr hg v
12178,1,yelled damn reek weed really stoner fag tip cop wa walking haha bitch
12179,1,justin bieber fake permanent bitch face bug shit
12180,1,k dude seriously retarded stop talking like start retarded make change drool cup
12181,1,k michelle shaped fake pretty manly bitch little mermaid hair look foolish
12182,1,k michelle talking bout raise man well due bitch already grown
12183,0,kfc biscuit trash
12184,0,kaaspiet bloempiet lol men weet van gekkigheid niet meer hoe ze simpele oplossing tegen racisme moet maken zolang maar blanke beslissing
12185,1,kae amp chris coming yall bitch couple
12186,1,kaetlin bitch
12188,1,kanye new video bitch made mane bruh gone throw shot barrack den come wit dat shit
12189,1,kanye west faggot
12190,0,kanyeeeeeee yard ape acting idiot stupid
12191,1,kanyes verse making hoe feel like trophy real
12192,1,karlie jus put bitch nigga better start checkin wheel drop bitch
12193,1,karma bitch figure shit im
12194,1,karma bitch
12195,1,karma bitch usually come around go around right people always catch lucky break
12196,1,karma bitch baby get
12197,1,karma bitch table turn even person want stop either
12198,1,karma bitch http co u uk v nwn
12199,1,karma bitch well make sure bitch beautiful
12200,1,karma biggest bitch ever meet keep pushing button
12201,1,karma worst bitch remember
12202,1,karma theeeee biggest bitch
12203,1,karma sure bitch lol
12204,1,karma bitch huh
12205,1,karma bitch
12206,1,karma bitch guess loved old
12207,1,karma bitch getting along fine real soon
12208,1,katey voka made hoe background popular
12209,1,katy grand exit tonight firehouse gt gt gt gt hasta la bye bye bitch
12210,1,kawasaki dating faggot smh
12211,1,kayci greet saying hey cunt like make lol
12212,1,keep dem poo hoe ya tl b
12213,1,keep thing kid people soon realize lying faggot
12214,1,keep g never fucked squirter bitch
12215,1,keep real keep real keep real keep real nigga say fucked bitch wait squeal
12216,1,keep realer next bitch need u ever sweat next bitch indeed
12218,1,keep year bitch reckless
12219,1,kenny lee got ta da light skin nicca dat eat chitlins
12220,0,kentucky fried cater da white folk colored menu
12221,1,ketchup tha beat hoe
12222,1,kevin hart bitch
12223,0,khloee new backpack colored last night http co tyndjcsq
12224,1,khole kardashian pregnant french montana guess put work popped pussy lmao
12225,1,kick dem fucc niccas da spot
12227,1,kick bitch right pussy
12228,1,kicking bitch house like pam
12229,1,kicking niccas tf outcha mention like http co bel unzglt
12230,1,kid bitch
12231,1,kid put mother calling thot mad hoe cool thing called back sluttish day
12232,1,kierstens bitch squid hand squid hand
12233,1,kill body four play pussy weak teasing impossible hold back orgasm heated sex
12234,0,kill la kill wa trash
12235,1,kill dat bitch simonsamuels shmoney bitch simonsamuels devontracy thatwayimove http co lnqdazijjk
12236,1,killin niccas n hate ex hoe
12237,0,killing home nba pacer indiana paulgeorge hoosier basketball hashtag winning http co qwepnux
12238,1,kim k alright honestly many nigga rather miley got unfollowed bitch strange
12239,1,kim kardashian look like tranny surgery
12241,1,kinda wan na cruise see see colorful bitch walking around best believe one le clown earth
12242,1,kinda want spit gum bitch hair
12243,0,king ti v tip troubleman album trash
12244,1,kip tokuda yellow guy working niggerize seattle pd died bad another po hiding wing replace
12245,1,kirk hinrich going fucking dumb bitch
12246,1,kiss imo conductor courtesy bitch
12247,1,kiss imik bitch added another second story think new record
12248,1,kissing bitch sucking
12249,0,knock em wit sum chunky
12250,1,knockin dent dis big bitch fwm everywhere emmanuel http co cwhqm v
12251,1,know karma real hope doin cool still stupid bitch fuckin yoooou
12252,1,know bad bitch got ittt
12253,1,know bird wear pant cause pecker way
12254,1,know ultimate warrior died god love fag toosoon wa anti gay crusader little light joke necessary
12255,1,know see know bitch heard
12256,1,know like cause bitch likely doe
12257,1,knowing want make bitch make woman settle anything le deserves
12258,1,known take nigga bitch real quick
12259,1,kobe bryant bitch grow pussy
12260,1,kobe hoe
12262,1,kobe dwight soft muthafucka bitch nigga lmaooo
12263,1,krakin bitch ipem sippin wit element http co lgcm hsnp
12264,1,kratataaaaa swag bitch
12265,1,kyles bitch
12266,1,l nigga rock anything bad bitch post post social site want nigga sniff fart crack like dope
12267,0,la quina una vez en jap n japoneses crearon una quina que atrapaba ladrones primero la quina la http co khzl pfgct
12268,1,la place see baddest bitch world bus stop
12269,1,literally al_gatsby fat hoe hold nigga
12270,0,lmao joe wa calling whitehouse offering advice yeah president care disgraced former redneck house guy fl say morningjoe
12274,1,lmao u really call hoe lol camerondurant vroomdet opea yeah hoe
12275,1,lmao comeback somethinzfuckee beyyourmaster traybonmartin say twat side head shaved like damn asshole
12276,1,lmao twitter little bitch site need start using hoe
12279,1,lmaooo gasp bitch much behind phone
12281,1,lmfao jdellasperanza found diary complaining bitch tbt dead http co pl qsas b
12283,1,lmfao stupid bitch tell door already started come back ummmm nah
12284,1,lmfaoo somebody commented book saying need medical attention bitch one reading
12285,0,lmfaooooo bye datguybren american sport trash soccer hockey best sport
12287,1,lmaoooo igiveemnathan gucci really hoe bump couple song
12288,1,lmaoooo whoelsebutkey nobetternoworst shade taken swahili ho like den suaw lol
12289,1,lmaoooo igiveemnathan jesus healed folk wit leoparcy yall hoe wan na get leopard print tattoo
12290,1,lol remember bitch said liked hair asked smfh wut yes
12291,0,lol benghazi hearing proved nothing republican care taking pbo foxnews teabaggers
12292,0,lol talking monkey live internet wonder never cease
12293,1,lol bitch yea go get bouncer eye ballin clearly pussy
12295,1,lrg nigguh
12296,1,lsu got lot thirsty muching nasty hoe football team stay running thru yall meal ticket wanting hoe lol
12297,0,laat zihni ozdil met rust jullie gemene trollen hoe durven jullie zijn mening twijfel te nemen zijn zegje wet en kuch kuch water
12299,1,lady love real nicca
12300,1,lady remember woman including friend trifling speak great nigga bitch try smh lol
12301,1,lady hoe fucked first night let lonely bitch lie
12302,1,lady shave wax visiting ur obgyn let grow u wan na seem like hoe
12304,1,lady next gon say cooch itching amp burning think got uti bitch something else
12305,0,lakers purple yellow garbage
12306,1,lakers trash right
12307,0,lakers fan feel pain yankee fan feeling today end basketball season
12308,1,lamar odom little bitch pathetic
12309,1,lame mc still let hoe stiletto play hoe nothin u aint pimp still cant press average joebudden
12310,1,lame nigga trash
12311,1,lame niggaz wait line wait bitch wait create wait someone else shit
12312,1,lashontae bad bitch time
12313,1,last night bitch wa talking bout wan na smoke amp go wingstop amp wa st person thought paying
12314,1,last time wore shirt wearing today fought bitch ratchet b yanked fuck outta shirt
12315,1,last year cuffed bitch well ovaaaaaa
12316,1,lasted year cuffed bitch well
12317,1,late night phone convos hoomie nigga gook
12318,1,late night studio session bitch got work brickk ent ya bitch ycg night life http co zrbdumjqu
12319,1,latina bitch
12320,1,laughin bitch sullystyle http co c n vkd
12321,0,laughing deck gave yellow jesus stencil
12322,1,laughing hoe sexy bomb lebron notokay
12323,0,lauren amp ate candy found floor class trash
12324,1,lawd jesus let pray hoe
12325,1,lawd got many enemy bitch even know
12326,1,lebron bout cry lil bitch
12327,1,levar burton called shatner bitch lol
12328,1,lean wit rock wit az niccas lol
12329,1,leap tall hoe single bound
12330,1,leave nicca traumatized
12331,0,leave teabaggers whine infrastructure r one pay waiting god fix morningjoe
12332,1,leave bitch thats sharing pussy everyone fuck relationship people love house
12333,1,leave ronson make laugh heated fucking bitch
12334,0,leave would trash
12335,1,leave bitchen bitch
12336,1,lebron warm jacket full bitch
12337,1,lebron gone dunk hoe like ease
12338,1,lebron pussy always ha get picked cramp shit
12339,1,left nice little message inbox deleted comment called bitch http co qruvcvnepv
12340,1,left calc final singing bos bitch indication went
12341,1,left last bitch along need stressing
12342,1,leg day made bitch
12343,0,legion jig
12344,1,lem find bitch nigga talking shit
12345,1,lesbian like yo ho scissor timber
12346,1,lesson nfl heterosexual wat else need besides michael sam u fag get clue breeder thing
12347,1,let bitch bitch n hoe hoe
12348,1,let bitch say got small dick god whip shit show everyone room got blessed
12349,1,let bitch try set gone stuck rock nd dis mufuckin glock bitch bad terrible
12350,1,let niggah try
12351,1,let nigguh try fuck around fuck around fuck around meet daddy
12352,1,let hoe stopping
12354,1,let delete little bitch report mr olsen
12355,1,let find floyd mayweather bitter bitch today social network whohurtyou
12356,1,let go block phase cause hoe steady coming
12357,1,let see titty bitch ice cream
12359,1,let tell yall glass something sweet bitch brought full glass im thinking thing start gulping
12360,1,let text hoe gm sumpin
12361,1,let nigga hate bitch loving
12362,0,let jig commence http co pqvjievqza
12365,1,let hoe great
12366,1,let hoe hoe thats know
12367,0,let white boy ghetto
12368,1,let bitch keep loving sosa
12369,1,let go la support niccas matter
12370,0,let serious fan caller wanted run heavily dink dunk work great get extra yrds
12371,0,let cripple vanity industry actually start liking look
12372,0,let go sweep yankee subwayseries
12373,0,let say hotel staying going want hand towel back idea could turn em shade yellow
12374,1,let forget kim fight kill hoe
12375,0,let play ghetto white girl neck tattoo front buy answered cigarillo seen episode b
12376,1,let run train bitch
12377,1,let see go lol using coupon haha kik dm text ya tweet hoe lolololol http co bhzrswkiy
12378,0,lethal bird flu cocktail sent lab accidentally went unreported cdc http co mo q xtt
12379,0,let finish strong yankee
12380,0,let go hoosier iubb http co r te dxp
12381,1,let go hoe sing long time know word trust believe meeeeee
12382,1,let hoe hoe thats know
12383,1,lex steele know know knocking hoe year moaning process http co iz pey z
12384,1,libertarian pussy thought believed self defense yet want peaceful revolution
12386,0,libs trash saira blair year old republican seat west virginia legislature http co v w uamjy
12388,1,life nothin bitch money
12389,1,life shit bitch amp money
12390,1,life aint nuthin bitch money icecube nwa
12391,1,life aint shit bitch money pas weed like studied
12392,1,life aint shit bitch money
12393,1,life bitch hoe move say http co ezo quqvhu
12395,1,life bitch appreciate
12396,1,life bitch every dog ha day
12397,1,life bitch every dog ha day
12398,1,life bitch appreciate mayne
12399,1,life unfair cunt
12400,1,life fuckin short free bird
12401,1,life would much doper could order pussy like pizza
12402,1,life bitch amp die
12403,1,life bitch die tony
12404,1,life bitch ya die thats get high
12405,1,light skin girl biggest hoe
12407,1,light skin niggah
12408,1,lighting pretty w yellow star lls
12409,1,lightskins spanish girl acting like breaking nigga heart necessity stop cruel bitch
12411,1,like buddha give shit obama fuckin nazi fuck socialist retard fuckin iphone make laugh gt
12412,1,like hoe gone satisfied body come missing hattiesburg let first tell
12413,0,like baathists isi amp al qaeda supporter rivalry absurd cause battling authentic jihadi
12414,1,like hello foot clearly back desk bitch
12415,1,like nigga thinkin ho tep talk time apart party set
12416,1,like said fuck lebron fan base bandwagon dick rider amp loyal eater like bitch nigga amp love one
12417,1,like nike bitch
12418,1,like skinny model boney bitch
12419,1,like woman tell want without sounding like bossy demanding bitch art sexy
12420,1,like bad kid bitch reckless
12421,1,like bitch
12422,1,like bitch aint even attractive smh
12423,1,like bitch u first place
12424,1,like bitch man mean show fear pain strong others
12425,1,like damn hoe gave chance wa average aint beauty make wa together
12426,1,like play bitch
12427,1,like freaky bitch fuck
12428,1,like fucc got wit mama ajay damn lunch lady duddy montea lowkey amp lit raggedy hoe one day
12429,1,like god damn dirty bitch
12430,1,like keke say real nigga got heart take real bitch show
12431,1,like lex fine hoe imma make husband lamborghini
12432,1,like literally done texting someone text back slide bitch left win money
12433,1,like rd grade teacher used say either eat pussy one gon na jbilinovich jzolly
12434,1,like momma said waste yo time plzing de fake bitch bum dude cause gone get u nowhere pregnant
12435,1,like twat
12436,1,like become inconsiderate bitch beyond done shitty attitude backup
12437,1,like real shit dude da closest nicca done seen ai
12439,1,like nigga lie bitch amp wonder go crazy
12440,1,like stop bitch second
12441,1,like bitch ernest somebody
12442,1,like hoe lay w puppy eye go sayin stay wit
12443,1,like song french got black bitch mad main bitch strawberry lololol
12444,1,like nigguhs pussy thesis
12446,1,lil trouble beatin bitch showing judge zero respect lol brooklyn nigga temper
12447,0,lil kim really made trash smh
12448,1,lil wayne ha fucked every bad bitch game
12449,1,lil bitch
12450,1,lil bitch
12451,1,lil bitch move
12452,1,lil bitch coulda let go wa right house
12453,1,lil bitch dumb
12454,1,lil bitch enough amp amp future
12455,1,lil cuz need help bitch
12456,1,lil dumb bitch fucking
12457,1,lil hoe tweet point
12458,1,lil riri sittin pretty u bitch layin petty
12459,1,lil seaside hoe walkin side whaaat
12460,0,lilly tried climb tree bird completely failed oh god
12461,1,lima fear change yet want bitch much suck
12462,1,listen ____aaliyah____ curving low idntwearcondoms mean girl think u hoe u
12463,1,listening latina woman talk baby daddy beating bitch ass make sub worth little bit
12464,1,listing dumb mom amp getting eyebrow done new place bitch fucced amp picture day tomorrow
12465,1,literally every man fam copped bad white bitch wife even boutta break da chain unless latina come around
12466,0,literally middle ghetto people look scary
12467,1,literally got shit seagull gon na fuckin die bird
12468,0,literally got first thing wa chug huge glass water
12469,1,literally wa best mood bitch literally killed vibe
12470,1,litterally wait weekend bad bitch
12471,1,little bitch
12472,0,little bitty bumble bee bumblebee http co wgyl upjqq
12473,1,little fucking gook smell like shit thinking motherfuckin bos fuck
12474,0,little thing kill negro mood man
12475,0,live bird found elmo doll u mexico border ap http co jch hqvlpl
12476,1,living bitch live lauren_borrelli kathinator jenna_saispas http co c vy xuoha
12477,1,living bitch hashtag live http co jkaywgevz
12480,1,lmao mickdaddy_ tyleriam mean damn bitch wa almost ready minute ago http co dtqgxjkjv
12481,1,lmao look like retard today http co zgfv z hqc
12491,1,lmao bitch crazy reading first sentence yaself jus see dumb sound asidebitchmadethis http co pkvtascecv
12493,1,lmao drake bullshit serena williams wallah look like tranny
12494,1,lmao left bitch
12495,1,lmao catch u tha field blowin horsepower_will paper_chaysin shut yo bitch opp lol
12496,1,lmao let hoe hoe savin nem
12498,0,lmao redskin turnin
12499,1,lmao shorty twitter name pussy chubby lmfao im dead
12500,1,lmao funniest way disrespect person calling itty bitty bitch make feel low life
12501,0,lmao shovel video pretty awesome went like ton brick lol got ta love honky riff raff savage
12502,1,lmao got titanfall jump bitch
12503,1,lmao bitch high asf asked look high
12504,1,lmao bitch think fancy michael kor
12505,1,lmao bitch
12506,1,lmao trifling bitch
12508,1,lmao wallah nasty bitch
12512,1,lmao nigga regionally picky hoe say anything twitter make fun tho
12514,1,lmao still feel played bout hoe
12515,1,lmao hoe
12516,1,lmaoo leanandcuisine bad bitch hit matching bad bitch bat eyelash matching
12521,1,lmaoo man bitch think intelligent
12522,1,lmaoo shut hoe
12523,1,lmaoo tony spanked maaad time bitch voice
12524,1,lmaoo u downgrade ha jayin bitch
12528,1,lmaooo nigga said hol dyke wa background
12529,1,lmaooo wait everybody talm bout card cracker missed
12533,0,lmaoooo king_komo bird hand worth two bush http co ye jaadu
12537,1,lmaoooooo pubesonfleek bitch stripping murder scene itsdollycouture view http co oijizl naf
12538,0,lmaoooooo supreme trash guess bape trash huh
12540,1,lmaoooooo lil dave hoe
12548,1,lmfao bitch hoe
12549,1,lmfao bitch got shit rocked
12550,1,lmfao talk gtfoh bitch guessed amp wa right
12551,1,lmfao custy bitch like come
12552,1,lmfao hoe
12553,1,lmfao nigga wa going ham trash class
12556,1,lmfao straight retarded shit
12557,1,lmfao u sloth trinidad james relaxer lookin bitch flowy_bri hate nigger imma start talking white boy
12558,1,lmfao watching brokeback mountain taylor cuz never seen aha queer mckinley
12561,1,lmfaooo bitch hit car call cop say wa fault dumb bitch
12562,1,lmfaooo adrienbroner two bad bitch giving head dam time oldpics lol http co dxfh nlv
12563,1,lmfaoooo fizz baby mama snatched bitch soul
12568,1,load bitch kool aid
12569,1,lock fat bitch room day mcdoubles hunger game
12571,1,lol fact mikediggem baddest bitch porn star n stripper
12573,1,lol next time bitch
12574,1,lol father ha bitch pouring arizona tea one video
12575,1,lol followed bitch unfollow cause talkin shit shit away two
12576,1,lol love ppl think ima fucking look away like pussy catch staring lmao look away hoe
12577,1,lol make hoe madd hahhaha no_fakingg
12578,1,lol never understood retard use atm pay fee get put gas pay credit price _
12580,1,lol told kenzie bf wa going stop cussing lol face like bitch u even know
12581,1,lol told brother imma good christin girl said nah u wholesome hoe lmaoo bogus say shit like dat mean af
12582,1,lol nun wrong wit tryn da realist niccas n da city tho salute
12583,1,lol jk changed number ho
12584,1,lol lebron bitch basketball back say goodbye sport center lebron center
12585,1,lol nicca dime game got soo much clout niccas goin da store buy sum dice
12589,1,lol sam said betty boop hoe
12590,1,lol actually bitch please choke nut
12591,1,lol bitch thinking kanye perfect man opened car door wife bitch know wtf need
12592,1,lol random fist fight aka pussy shove match dnd tonight
12593,1,lol honky talking trash done shit growup whitetrash
12594,1,lol bitch boy telling respond peer pressure value peer pressure equal called groupie
12595,1,lol bitch
12596,1,lol bitch u ha
12597,1,lol bitch think classy fuck ever
12598,1,lol bitch hella mad ex like friend forget past
12599,0,lol colored contact played
12600,1,lol dat bitch petty
12601,1,lol faggot team pipe beef
12602,1,lol hell naw fuck dat one swing swing bitch one gone get punch rest gone get punched tf lmao
12603,0,lol ike turner http co ynqyyaojo
12604,1,lol im curving bitch like im taken
12605,1,lol bitch staggering drunk
12606,1,lol lawwwddd aint fuck jitt never wan na labeled hoe
12607,1,lol life made hoe
12608,1,lol look loverhateme_ mike brown twitter look trash wrote lmao gentle giant ferguson
12609,1,lol brother fag mann
12610,1,lol brother said pussy niga well word wizdom second dat lmaoo leave u hurt
12611,1,lol porn name master licker wtf got ta dat bitch name
12612,1,lol niccas remember ginyu force
12613,1,lol nigga saving hoe
12614,1,lol nigga still talking threw bitch smh
12616,1,lol shawty sheet gave number haha throw tht shit trash outside
12618,1,lol hoe shit
12619,1,lol tricking niccas left n right
12620,1,lol freshman said dress baby retarded said well mean u act like baby might well dress like one
12621,1,lol girl make fun guy like light voice like bitch voice like deeper five men together wtf
12622,1,lol u mad motherfuckin hoe
12623,1,lol nigga say miss u say miss miss ya bitch lmao
12624,1,lol cunt liar hope drop dead k
12625,1,lol itzsweetz_bitch ooop qt tiffany_p rsche little twat
12626,1,lol since south automatically sound like fucking redneck hahahaha fuck stupid
12627,1,lol look like waiting another nigga bitch
12628,1,lol nice crutch hoe
12630,1,lololol joey lattimes phone called retarded
12631,1,lolololol hoe wa nyyce one
12632,1,long hair pussy time want
12633,1,long neck bitch lmbo
12634,0,long yellow
12635,1,longway bitch
12636,1,look makeup bitch lookin like ghost ya wake bitch
12637,1,look doe look like give fuck half fuck square root fuck slope fuck zero
12638,1,look thot pussy popping usher
12639,1,look hoe man fuck hoe niggah let get smoked
12640,1,look bad bitch rachel_dority http co jnnqwisao
12641,1,look coon nigga standing damn toilet looking around manhood http co wypsnrlu
12642,1,look fucking kaffir hairdo nigger http co lmwqj etoa
12643,1,look little faggot kellz tell beautiful much make smile
12644,1,look pussy yatchakhannah http co cpyo yp
12645,1,look bitch hmu ya wifi bitch
12646,1,look lying bitch finish school stripping ya mind bitch
12647,1,look look u nigga look pussy fuck
12648,1,look bitch go suck dick real street nicca wit dat sucka shit
12649,1,look rich act poor never trip bitch
12650,1,look call chubby call dumb stoner say asshole whatever alllll know rap bitch shut hell hahaha
12651,1,looked like time looked like biker bitch punk rock bitch movie
12652,1,lookin bitch bet give yo bone
12653,1,lookin u hoe federalboobieinspector http co wxlgv xkdx
12654,1,lookin bitch probably
12655,1,lookin like total swag fag ayeeee
12656,0,looking back liked colored better let go back
12657,0,looking forward ncaa nba basketball state soon iubb hoosier pacer pacernation course breadstick
12658,1,looking like nappy headed hoe reppin patrick ewing crew neck tho http co z snf xh
12659,0,look federal gun law proposed week lack awb hope medium antigun crowd choke crow
12660,0,look like tool useful clay hammer fag hoppondis http co k wqlawrwm
12661,0,look like yankee competing boston east cellar year mlb
12662,1,look like next douche bag teabagger crowned governor ghoul named ducey rhyme douchy azgov azvotes tcot gop
12664,1,lord please get ghetto hospital
12665,1,los bitch taught true meaning gravity panty kissed ankle
12666,1,los bitch told name start could fuck b c got
12667,1,los pussy lost point winnnnnnnnn
12668,1,lot peep playing nite g playing heat nig louie playing rutgers girl tif playing wnba final
12669,1,lou lil bitch
12670,1,love bitch fight
12671,1,love fat hoe n tight clothes n granny panty seeeexxaaaay
12672,1,love getting nude bitch
12673,1,love sub cause mom start fucking bitch crank system simple solution
12674,0,love bird flame thank song david_lynch chrysta_bell
12675,1,love bitch cheralynvb mckinley lauriemckinley
12676,1,love bitch take selfies tongue gearin money shot
12677,1,love bitch say remember baby say remember love end time
12678,1,love em hate em my_shit_bit big booty bitch
12679,1,lovin hoe thats bitch put pipe suckin dick thats bitch give goodnight kiss
12680,1,low info people pissed oh dumb fuck race baiting bitch
12681,1,lowkey got fan hoop skill lbcc aha niggah lol
12682,1,lowkey still bitch
12683,1,loyal pussy forever bein better bitch thats passed around
12684,1,lucky bitch still ecuador
12685,1,luda said bitch bad well mine look better weather lol
12686,1,luke bryan faggot tool
12687,1,lying bitch http co tcjhtfxbhc
